RxNorm,ATC
309274,N02BA03
313892,N02BA03
315662,N02BA03
315663,N02BA03
315664,N02BA03
315665,N02BA03
315666,N02BA03
315667,N02BA03
315668,N02BA03
317625,N02BA03
330551,N02BA03
330552,N02BA03
331690,N02BA03
331691,N02BA03
331692,N02BA03
332587,N02BA03
332821,N02BA03
332823,N02BA03
332824,N02BA03
332825,N02BA03
333641,N02BA03
336216,N02BA03
368697,N02BA03
371485,N02BA03
371487,N02BA03
371488,N02BA03
371491,N02BA03
371492,N02BA03
376168,N02BA03
376213,N02BA03
410574,N02BA03
410631,N02BA03
411274,N02BA03
428612,N02BA03
428620,N02BA03
428621,N02BA03
428623,N02BA03
428624,N02BA03
428625,N02BA03
429151,N02BA03
438532,N02BA03
438534,N02BA03
438536,N02BA03
438541,N02BA03
446373,N02BA03
564312,N02BA03
565680,N02BA03
566166,N02BA03
571830,N02BA03
573943,N02BA03
573948,N02BA03
573950,N02BA03
573951,N02BA03
573953,N02BA03
573954,N02BA03
573955,N02BA03
577798,N02BA03
577799,N02BA03
577859,N02BA03
577862,N02BA03
582027,N02BA03
582028,N02BA03
582029,N02BA03
631855,N02BA03
631980,N02BA03
631981,N02BA03
631982,N02BA03
632356,N02BA03
632390,N02BA03
632391,N02BA03
632392,N02BA03
637792,N02BA03
637822,N02BA03
10612,P01AB02
199519,P01AB02
246100,P01AB02
251853,P01AB02
333392,P01AB02
334004,P01AB02
335223,P01AB02
335744,P01AB02
336838,P01AB02
374138,P01AB02
422301,P01AB02
432941,P01AB02
432942,P01AB02
452203,P01AB02
452207,P01AB02
452209,P01AB02
477234,P01AB02
477235,P01AB02
539807,P01AB02
539808,P01AB02
539809,P01AB02
539810,P01AB02
539811,P01AB02
10612,P02CA51
6672,P02CA51
7402,P02CA51
10612,A02BD09
17128,A02BD09
21212,A02BD09
10612,J01RA13
7517,J01RA13
10612,J01RA11
2551,J01RA11
106137,R02AB02
10968,R02AB02
249420,R02AB02
251699,R02AB02
252665,R02AB02
252918,R02AB02
331199,R02AB02
332570,R02AB02
350729,R02AB02
360788,R02AB02
371030,R02AB02
378364,R02AB02
379314,R02AB02
425345,R02AB02
433000,R02AB02
433009,R02AB02
433011,R02AB02
433028,R02AB02
434359,R02AB02
434477,R02AB02
434486,R02AB02
434546,R02AB02
452334,R02AB02
452335,R02AB02
452340,R02AB02
452345,R02AB02
452346,R02AB02
452348,R02AB02
452354,R02AB02
452355,R02AB02
452357,R02AB02
452358,R02AB02
452360,R02AB02
452363,R02AB02
106158,A01AB12
246199,A01AB12
331208,A01AB12
372391,A01AB12
393563,A01AB12
416225,A01AB12
440353,A01AB12
440355,A01AB12
5301,A01AB12
106161,A01AB19
251797,A01AB19
335589,A01AB19
36702,A01AB19
373922,A01AB19
402834,A01AB19
106248,D07AB02
1370745,D07AB02
1370746,D07AB02
1370747,D07AB02
1370748,D07AB02
1370757,D07AB02
1370758,D07AB02
1370759,D07AB02
1370760,D07AB02
1370762,D07AB02
1370763,D07AB02
1370764,D07AB02
1370765,D07AB02
1370767,D07AB02
1370768,D07AB02
1370770,D07AB02
1370771,D07AB02
1370772,D07AB02
1370780,D07AB02
1370782,D07AB02
329209,D07AB02
362317,D07AB02
365452,D07AB02
367412,D07AB02
370646,D07AB02
372416,D07AB02
376582,D07AB02
377647,D07AB02
377712,D07AB02
377713,D07AB02
385399,D07AB02
5492,D07AB02
10627,S01AA12
108315,S01AA12
207843,S01AA12
207846,S01AA12
207850,S01AA12
285121,S01AA12
313414,S01AA12
313415,S01AA12
323975,S01AA12
328612,S01AA12
363708,S01AA12
363711,S01AA12
377400,S01AA12
378998,S01AA12
385801,S01AA12
564501,S01AA12
568576,S01AA12
568579,S01AA12
568583,S01AA12
575086,S01AA12
94336,S01AA12
94337,S01AA12
106279,D11AX02
106280,D11AX02
106281,D11AX02
106282,D11AX02
108468,D11AX02
1494972,D11AX02
153537,D11AX02
410001,D11AX02
440939,D11AX02
564316,D11AX02
564317,D11AX02
564318,D11AX02
564319,D11AX02
564539,D11AX02
565304,D11AX02
618453,D11AX02
618456,D11AX02
618462,D11AX02
618498,D11AX02
618499,D11AX02
618500,D11AX02
618501,D11AX02
618502,D11AX02
618509,D11AX02
618510,D11AX02
618511,D11AX02
618514,D11AX02
618515,D11AX02
618520,D11AX02
618521,D11AX02
618527,D11AX02
618528,D11AX02
618536,D11AX02
618537,D11AX02
618549,D11AX02
637793,D11AX02
637794,D11AX02
637796,D11AX02
637812,D11AX02
637836,D11AX02
655096,D11AX02
655098,D11AX02
655099,D11AX02
847110,D11AX02
847111,D11AX02
847112,D11AX02
106295,D10AX04
106296,D10AX04
331013,D10AX04
360972,D10AX04
360973,D10AX04
379447,D10AX04
615,D10AX04
106302,D10AD01
106303,D10AD01
106304,D10AD01
10753,D10AD01
1424454,D10AD01
1424455,D10AD01
1424456,D10AD01
1424457,D10AD01
1488044,D10AD01
1488045,D10AD01
1488046,D10AD01
1488047,D10AD01
151007,D10AD01
151008,D10AD01
151009,D10AD01
198300,D10AD01
1987643,D10AD01
1987644,D10AD01
1987645,D10AD01
1987646,D10AD01
2055005,D10AD01
2055006,D10AD01
2055008,D10AD01
208327,D10AD01
208328,D10AD01
208330,D10AD01
208331,D10AD01
208332,D10AD01
208333,D10AD01
208334,D10AD01
208335,D10AD01
2117659,D10AD01
245609,D10AD01
245610,D10AD01
245723,D10AD01
250938,D10AD01
250939,D10AD01
251877,D10AD01
251933,D10AD01
252265,D10AD01
252267,D10AD01
252866,D10AD01
284268,D10AD01
284269,D10AD01
284997,D10AD01
284998,D10AD01
313450,D10AD01
313451,D10AD01
313452,D10AD01
313453,D10AD01
316850,D10AD01
328692,D10AD01
328693,D10AD01
328694,D10AD01
328695,D10AD01
335768,D10AD01
340005,D10AD01
340006,D10AD01
343552,D10AD01
343553,D10AD01
348752,D10AD01
350661,D10AD01
351059,D10AD01
353344,D10AD01
358624,D10AD01
358651,D10AD01
359050,D10AD01
362106,D10AD01
362107,D10AD01
362175,D10AD01
365522,D10AD01
367408,D10AD01
370403,D10AD01
370404,D10AD01
374188,D10AD01
377828,D10AD01
377962,D10AD01
379379,D10AD01
385869,D10AD01
385870,D10AD01
385871,D10AD01
420511,D10AD01
420512,D10AD01
439381,D10AD01
439390,D10AD01
487266,D10AD01
487267,D10AD01
562356,D10AD01
562357,D10AD01
564895,D10AD01
564896,D10AD01
564897,D10AD01
569033,D10AD01
569035,D10AD01
569036,D10AD01
569037,D10AD01
569038,D10AD01
569039,D10AD01
574748,D10AD01
574749,D10AD01
575052,D10AD01
575053,D10AD01
584403,D10AD01
584404,D10AD01
645647,D10AD01
645648,D10AD01
645649,D10AD01
645650,D10AD01
645651,D10AD01
645667,D10AD01
645668,D10AD01
645669,D10AD01
645670,D10AD01
645671,D10AD01
656881,D10AD01
656882,D10AD01
701305,D10AD01
749327,D10AD01
749328,D10AD01
749329,D10AD01
805369,D10AD01
805370,D10AD01
805371,D10AD01
805372,D10AD01
846951,D10AD01
846952,D10AD01
846953,D10AD01
846954,D10AD01
846955,D10AD01
855685,D10AD01
855686,D10AD01
855687,D10AD01
997640,D10AD01
997641,D10AD01
997642,D10AD01
997643,D10AD01
106307,D10AF52
10753,D10AF52
108358,D10AF52
1293442,D10AF52
13369,D10AF52
1418,D10AF52
153371,D10AF52
1876666,D10AF52
1876667,D10AF52
1876669,D10AF52
213082,D10AF52
244374,D10AF52
247071,D10AF52
247687,D10AF52
248138,D10AF52
250679,D10AF52
2709,D10AF52
328354,D10AF52
328692,D10AF52
328693,D10AF52
328695,D10AF52
328718,D10AF52
328752,D10AF52
329378,D10AF52
329730,D10AF52
334687,D10AF52
335073,D10AF52
339992,D10AF52
340005,D10AF52
340006,D10AF52
340095,D10AF52
340365,D10AF52
343566,D10AF52
343567,D10AF52
360823,D10AF52
377697,D10AF52
377970,D10AF52
378035,D10AF52
379342,D10AF52
385574,D10AF52
389251,D10AF52
393450,D10AF52
393540,D10AF52
39954,D10AF52
4053,D10AF52
420767,D10AF52
448,D10AF52
45045,D10AF52
573012,D10AF52
58295,D10AF52
6064,D10AF52
657231,D10AF52
686382,D10AF52
751577,D10AF52
797541,D10AF52
106318,D10BA01
1242607,D10BA01
1242608,D10BA01
1242611,D10BA01
1242612,D10BA01
1242613,D10BA01
1242614,D10BA01
1242615,D10BA01
1299199,D10BA01
1299200,D10BA01
1299203,D10BA01
1300005,D10BA01
1300006,D10BA01
1300013,D10BA01
1300014,D10BA01
1300015,D10BA01
1300016,D10BA01
1373329,D10BA01
1373330,D10BA01
1373333,D10BA01
1373334,D10BA01
1373335,D10BA01
1373336,D10BA01
1373337,D10BA01
1547560,D10BA01
1547561,D10BA01
1547562,D10BA01
1547563,D10BA01
1547564,D10BA01
1547565,D10BA01
1547566,D10BA01
1547567,D10BA01
1605087,D10BA01
1605088,D10BA01
1663727,D10BA01
1663728,D10BA01
197843,D10BA01
197844,D10BA01
197845,D10BA01
206880,D10BA01
206883,D10BA01
206902,D10BA01
2262710,D10BA01
2262711,D10BA01
2262712,D10BA01
2262713,D10BA01
2262714,D10BA01
2262715,D10BA01
2262716,D10BA01
2262717,D10BA01
2262718,D10BA01
2262719,D10BA01
2262720,D10BA01
2262721,D10BA01
2262722,D10BA01
2262723,D10BA01
2262724,D10BA01
2262725,D10BA01
2262726,D10BA01
2262727,D10BA01
2262728,D10BA01
2262729,D10BA01
2262730,D10BA01
2262731,D10BA01
2473106,D10BA01
2473107,D10BA01
316109,D10BA01
316110,D10BA01
317392,D10BA01
335072,D10BA01
351385,D10BA01
351387,D10BA01
351388,D10BA01
366178,D10BA01
366231,D10BA01
370721,D10BA01
403930,D10BA01
404058,D10BA01
404059,D10BA01
404060,D10BA01
404061,D10BA01
404062,D10BA01
404063,D10BA01
404064,D10BA01
404065,D10BA01
404066,D10BA01
404668,D10BA01
405789,D10BA01
406077,D10BA01
406206,D10BA01
411392,D10BA01
440914,D10BA01
567682,D10BA01
567685,D10BA01
567704,D10BA01
575317,D10BA01
575319,D10BA01
575320,D10BA01
576149,D10BA01
576151,D10BA01
576152,D10BA01
576154,D10BA01
576155,D10BA01
576157,D10BA01
576571,D10BA01
6064,D10BA01
643488,D10BA01
835771,D10BA01
835772,D10BA01
835776,D10BA01
835778,D10BA01
835781,D10BA01
10633,A10BB05
198291,A10BB05
198292,A10BB05
198293,A10BB05
207953,A10BB05
207954,A10BB05
207955,A10BB05
313418,A10BB05
316832,A10BB05
316833,A10BB05
316834,A10BB05
369304,A10BB05
374149,A10BB05
375952,A10BB05
568684,A10BB05
568685,A10BB05
568686,A10BB05
10634,C04AB02
314244,C04AB02
330278,C04AB02
374151,C04AB02
10634,M02AX02
10635,A10BB03
198294,A10BB03
208012,A10BB03
245266,A10BB03
313419,A10BB03
316835,A10BB03
316836,A10BB03
328851,A10BB03
333394,A10BB03
351452,A10BB03
368586,A10BB03
369297,A10BB03
374152,A10BB03
568742,A10BB03
575377,A10BB03
10635,V04CA01
198294,V04CA01
208012,V04CA01
209204,V04CA01
245266,V04CA01
313419,V04CA01
315239,V04CA01
316835,V04CA01
316836,V04CA01
328851,V04CA01
333394,V04CA01
351452,V04CA01
362611,V04CA01
368586,V04CA01
369297,V04CA01
374152,V04CA01
376868,V04CA01
568742,V04CA01
569831,V04CA01
575377,V04CA01
106351,D06BA01
204129,D06BA01
208185,D06BA01
208186,D06BA01
208187,D06BA01
343131,D06BA01
362122,D06BA01
362123,D06BA01
362124,D06BA01
362177,D06BA01
377813,D06BA01
566244,D06BA01
568906,D06BA01
568907,D06BA01
568908,D06BA01
9793,D06BA01
106352,D06AA02
106353,D06AA02
142042,D06AA02
204094,D06AA02
2408,D06AA02
331575,D06AA02
332463,D06AA02
376479,D06AA02
377648,D06AA02
384568,D06AA02
402835,D06AA02
402836,D06AA02
564324,D06AA02
566239,D06AA02
10636,M02AA21
106366,D01AC09
208117,D01AC09
208118,D01AC09
2276902,D01AC09
2276904,D01AC09
313125,D01AC09
362226,D01AC09
365382,D01AC09
37319,D01AC09
373969,D01AC09
377932,D01AC09
10639,M03BX04
250832,M03BX04
250833,M03BX04
335757,M03BX04
335758,M03BX04
336995,M03BX04
374160,M03BX04
10639,M02AX06
106420,D01AE02
1426263,D01AE02
310481,D01AE02
313997,D01AE02
328883,D01AE02
330549,D01AE02
372310,D01AE02
393233,D01AE02
4778,D01AE02
106422,D08AE01
142054,D08AE01
204486,D08AE01
207768,D08AE01
210700,D08AE01
245671,D08AE01
247873,D08AE01
310758,D08AE01
310760,D08AE01
310761,D08AE01
328582,D08AE01
329817,D08AE01
329818,D08AE01
334951,D08AE01
334952,D08AE01
343612,D08AE01
346249,D08AE01
362404,D08AE01
362454,D08AE01
372388,D08AE01
372389,D08AE01
379349,D08AE01
379355,D08AE01
379412,D08AE01
402465,D08AE01
417484,D08AE01
417564,D08AE01
439375,D08AE01
5293,D08AE01
568508,D08AE01
657508,D08AE01
831583,D08AE01
831584,D08AE01
831585,D08AE01
106431,D08AX06
106433,D08AX06
2535499,D08AX06
2535500,D08AX06
360835,D08AX06
360836,D08AX06
379350,D08AX06
421643,D08AX06
421644,D08AX06
451033,D08AX06
451034,D08AX06
451035,D08AX06
8604,D08AX06
106434,D08AL01
108929,D08AL01
108930,D08AL01
1117533,D08AL01
1117534,D08AL01
1117536,D08AL01
1536597,D08AL01
1536598,D08AL01
1536601,D08AL01
2049632,D08AL01
2049633,D08AL01
2049636,D08AL01
312952,D08AL01
312954,D08AL01
312955,D08AL01
328947,D08AL01
330209,D08AL01
330210,D08AL01
330772,D08AL01
360933,D08AL01
360934,D08AL01
373875,D08AL01
379351,D08AL01
451522,D08AL01
487259,D08AL01
487260,D08AL01
487261,D08AL01
702312,D08AL01
702313,D08AL01
9789,D08AL01
106434,D08AL30
108929,D08AL30
108930,D08AL30
1117533,D08AL30
1117534,D08AL30
1117536,D08AL30
1536597,D08AL30
1536598,D08AL30
1536601,D08AL30
2049632,D08AL30
2049633,D08AL30
2049636,D08AL30
312952,D08AL30
312954,D08AL30
312955,D08AL30
328947,D08AL30
330209,D08AL30
330210,D08AL30
330772,D08AL30
360933,D08AL30
360934,D08AL30
373875,D08AL30
379351,D08AL30
451522,D08AL30
487259,D08AL30
487260,D08AL30
487261,D08AL30
702312,D08AL30
702313,D08AL30
9785,D08AL30
9789,D08AL30
106449,C05BA01
106450,C05BA01
360818,C05BA01
360819,C05BA01
379339,C05BA01
379340,C05BA01
392645,C05BA01
393529,C05BA01
393530,C05BA01
415693,C05BA01
418552,C05BA01
418553,C05BA01
418554,C05BA01
440305,C05BA01
440306,C05BA01
440307,C05BA01
5228,C05BA01
106456,V04CF01
106457,V04CF01
10908,V04CF01
251472,V04CF01
252015,V04CF01
313527,V04CF01
313532,V04CF01
316873,V04CF01
316875,V04CF01
343557,V04CF01
343558,V04CF01
360820,V04CF01
360824,V04CF01
363235,V04CF01
375959,V04CF01
415034,V04CF01
452849,V04CF01
798406,V04CF01
798407,V04CF01
798408,V04CF01
798409,V04CF01
798410,V04CF01
798411,V04CF01
798414,V04CF01
798415,V04CF01
798416,V04CF01
798417,V04CF01
8948,V04CF01
896968,V04CF01
896969,V04CF01
896970,V04CF01
896971,V04CF01
106479,J06BA01
1117549,J06BA01
1314195,J06BA01
142061,J06BA01
1549698,J06BA01
1809031,J06BA01
1809032,J06BA01
1809033,J06BA01
1809034,J06BA01
1809035,J06BA01
1809036,J06BA01
1809037,J06BA01
1809038,J06BA01
1809061,J06BA01
1809062,J06BA01
1809063,J06BA01
1809064,J06BA01
1809065,J06BA01
1809066,J06BA01
1809067,J06BA01
1809068,J06BA01
1809069,J06BA01
1809076,J06BA01
1809077,J06BA01
1809205,J06BA01
1809211,J06BA01
1809217,J06BA01
1809414,J06BA01
1809417,J06BA01
1809421,J06BA01
1809428,J06BA01
1809430,J06BA01
1809434,J06BA01
1809435,J06BA01
1809436,J06BA01
1809437,J06BA01
1809438,J06BA01
1809439,J06BA01
1809440,J06BA01
1809441,J06BA01
1809444,J06BA01
1809445,J06BA01
1809447,J06BA01
1809463,J06BA01
1809498,J06BA01
1809500,J06BA01
1809502,J06BA01
1809503,J06BA01
1809516,J06BA01
1809517,J06BA01
1809518,J06BA01
1809520,J06BA01
1809521,J06BA01
1809524,J06BA01
1809539,J06BA01
1809577,J06BA01
1809579,J06BA01
1809580,J06BA01
1809582,J06BA01
1809583,J06BA01
1809584,J06BA01
1809644,J06BA01
1809649,J06BA01
1809664,J06BA01
1809665,J06BA01
1809666,J06BA01
1809667,J06BA01
1809668,J06BA01
1809670,J06BA01
1809671,J06BA01
1809672,J06BA01
1809727,J06BA01
1809728,J06BA01
1809729,J06BA01
1809730,J06BA01
1809735,J06BA01
1809736,J06BA01
1809737,J06BA01
1809738,J06BA01
1809744,J06BA01
1809745,J06BA01
1809746,J06BA01
1809747,J06BA01
1813409,J06BA01
1813414,J06BA01
1813415,J06BA01
1813416,J06BA01
1813417,J06BA01
1813420,J06BA01
1813423,J06BA01
1813424,J06BA01
1873767,J06BA01
1873769,J06BA01
1876670,J06BA01
202189,J06BA01
204569,J06BA01
2102434,J06BA01
2102437,J06BA01
2117971,J06BA01
2167146,J06BA01
2167147,J06BA01
2167149,J06BA01
2167150,J06BA01
2167152,J06BA01
2167153,J06BA01
2167154,J06BA01
2167156,J06BA01
2167157,J06BA01
2167158,J06BA01
2167159,J06BA01
2167160,J06BA01
2167161,J06BA01
2167162,J06BA01
2167163,J06BA01
2167164,J06BA01
2167165,J06BA01
2196291,J06BA01
2196292,J06BA01
2196294,J06BA01
2196295,J06BA01
2196297,J06BA01
2196298,J06BA01
2196299,J06BA01
2196390,J06BA01
2196391,J06BA01
2196490,J06BA01
2196491,J06BA01
2196492,J06BA01
2196493,J06BA01
2268102,J06BA01
2268103,J06BA01
2268104,J06BA01
2268105,J06BA01
2268106,J06BA01
2268107,J06BA01
2268108,J06BA01
2268109,J06BA01
2287158,J06BA01
2287159,J06BA01
343818,J06BA01
346473,J06BA01
385496,J06BA01
402443,J06BA01
402444,J06BA01
541556,J06BA01
545182,J06BA01
547195,J06BA01
547196,J06BA01
547197,J06BA01
547198,J06BA01
547199,J06BA01
564327,J06BA01
565300,J06BA01
566117,J06BA01
5666,J06BA01
606477,J06BA01
617619,J06BA01
617620,J06BA01
617621,J06BA01
758997,J06BA01
902748,J06BA01
902751,J06BA01
991217,J06BA01
106483,J06BB03
1365976,J06BB03
1365979,J06BB03
1658017,J06BB03
1658019,J06BB03
1658021,J06BB03
1658022,J06BB03
1726187,J06BB03
1726189,J06BB03
1726191,J06BB03
1726192,J06BB03
248784,J06BB03
252016,J06BB03
358801,J06BB03
374439,J06BB03
39385,J06BB03
402828,J06BB03
412899,J06BB03
452531,J06BB03
452533,J06BB03
646807,J06BB03
646808,J06BB03
106486,J06BB01
1117759,J06BB01
1117763,J06BB01
1117765,J06BB01
1359479,J06BB01
1360270,J06BB01
1360449,J06BB01
150955,J06BB01
1790352,J06BB01
1790353,J06BB01
1790354,J06BB01
1790359,J06BB01
1790361,J06BB01
1790363,J06BB01
1790366,J06BB01
1790372,J06BB01
1790373,J06BB01
1790374,J06BB01
1790376,J06BB01
1790377,J06BB01
1790379,J06BB01
1790380,J06BB01
1790381,J06BB01
1790382,J06BB01
1790383,J06BB01
1790490,J06BB01
1790492,J06BB01
1790497,J06BB01
1790499,J06BB01
1790501,J06BB01
1790502,J06BB01
1790505,J06BB01
1790506,J06BB01
1790507,J06BB01
1790508,J06BB01
1790509,J06BB01
1790510,J06BB01
1790512,J06BB01
1790513,J06BB01
212400,J06BB01
247769,J06BB01
252873,J06BB01
252874,J06BB01
312807,J06BB01
312810,J06BB01
312811,J06BB01
312814,J06BB01
312816,J06BB01
330187,J06BB01
330188,J06BB01
330190,J06BB01
334189,J06BB01
334190,J06BB01
343793,J06BB01
346341,J06BB01
351100,J06BB01
351251,J06BB01
351878,J06BB01
353341,J06BB01
353384,J06BB01
35465,J06BB01
360845,J06BB01
362615,J06BB01
373771,J06BB01
402844,J06BB01
412897,J06BB01
415850,J06BB01
451240,J06BB01
452790,J06BB01
562566,J06BB01
564879,J06BB01
572589,J06BB01
575644,J06BB01
731377,J06BB01
731379,J06BB01
731380,J06BB01
731381,J06BB01
731382,J06BB01
731383,J06BB01
793279,J06BB01
898571,J06BB01
898572,J06BB01
898578,J06BB01
106503,N02AX05
106504,N02AX05
106505,N02AX05
251210,N02AX05
334026,N02AX05
334027,N02AX05
363079,N02AX05
368513,N02AX05
372779,N02AX05
376253,N02AX05
564336,N02AX05
564337,N02AX05
6761,N02AX05
106509,N01AH04
199965,N01AH04
332315,N01AH04
363078,N01AH04
375212,N01AH04
564338,N01AH04
8143,N01AH04
106511,M01AB15
1359551,M01AB15
1360183,M01AB15
1665000,M01AB15
1665002,M01AB15
1665459,M01AB15
1665460,M01AB15
1665461,M01AB15
1665674,M01AB15
1665675,M01AB15
1665676,M01AB15
1665679,M01AB15
1665680,M01AB15
1665682,M01AB15
1797854,M01AB15
1797855,M01AB15
1797856,M01AB15
1797857,M01AB15
248650,M01AB15
252660,M01AB15
328841,M01AB15
333846,M01AB15
335112,M01AB15
335113,M01AB15
35827,M01AB15
363077,M01AB15
369148,M01AB15
372545,M01AB15
372546,M01AB15
372547,M01AB15
412716,M01AB15
431575,M01AB15
440480,M01AB15
440481,M01AB15
727596,M01AB15
834021,M01AB15
834022,M01AB15
860091,M01AB15
860092,M01AB15
860095,M01AB15
860096,M01AB15
860097,M01AB15
860098,M01AB15
860113,M01AB15
860114,M01AB15
860115,M01AB15
861843,M01AB15
861844,M01AB15
861845,M01AB15
861846,M01AB15
875839,M01AB15
992418,M01AB15
992422,M01AB15
106515,N05CD08
106516,N05CD08
106517,N05CD08
1119534,N05CD08
1249585,N05CD08
1249586,N05CD08
1249587,N05CD08
1249588,N05CD08
1250091,N05CD08
1359986,N05CD08
1360009,N05CD08
1360032,N05CD08
1551393,N05CD08
1551394,N05CD08
1551395,N05CD08
1666776,N05CD08
1666777,N05CD08
1666778,N05CD08
1666797,N05CD08
1666798,N05CD08
1666799,N05CD08
1666800,N05CD08
1666814,N05CD08
1666815,N05CD08
1666821,N05CD08
1666822,N05CD08
1666823,N05CD08
199775,N05CD08
2057961,N05CD08
2057962,N05CD08
2057964,N05CD08
207339,N05CD08
207341,N05CD08
2173490,N05CD08
2173493,N05CD08
2173494,N05CD08
2173496,N05CD08
2173497,N05CD08
2173500,N05CD08
248630,N05CD08
2541170,N05CD08
2541171,N05CD08
311700,N05CD08
311702,N05CD08
328485,N05CD08
330380,N05CD08
330809,N05CD08
332227,N05CD08
336755,N05CD08
363076,N05CD08
372922,N05CD08
379133,N05CD08
422410,N05CD08
446503,N05CD08
545224,N05CD08
545225,N05CD08
545226,N05CD08
564341,N05CD08
564342,N05CD08
568115,N05CD08
568117,N05CD08
573318,N05CD08
6960,N05CD08
755483,N05CD08
756981,N05CD08
763259,N05CD08
763260,N05CD08
94517,N05CD08
998210,N05CD08
998211,N05CD08
106657,C05BB04
108908,C05BB04
152690,C05BB04
152691,C05BB04
152692,C05BB04
152693,C05BB04
204490,C05BB04
204491,C05BB04
244943,C05BB04
330236,C05BB04
330237,C05BB04
335602,C05BB04
360944,C05BB04
360970,C05BB04
374663,C05BB04
385939,C05BB04
543730,C05BB04
543731,C05BB04
543732,C05BB04
543738,C05BB04
543739,C05BB04
565020,C05BB04
565021,C05BB04
565022,C05BB04
565023,C05BB04
9913,C05BB04
106675,C05BB01
1736567,C05BB01
1736569,C05BB01
1736571,C05BB01
1736572,C05BB01
205745,C05BB01
24460,C05BB01
315892,C05BB01
566633,C05BB01
106781,S01XA08
106783,S01XA08
197,S01XA08
340088,S01XA08
345086,S01XA08
345092,S01XA08
377405,S01XA08
106825,N05CC05
198409,N05CC05
199496,N05CC05
207340,N05CC05
238093,N05CC05
312231,N05CC05
328486,N05CC05
332295,N05CC05
364076,N05CC05
568116,N05CC05
7909,N05CC05
106849,J01DD13
108840,J01DD13
20489,J01DD13
2110499,J01DD13
2110500,J01DD13
2110503,J01DD13
2110504,J01DD13
2110505,J01DD13
214077,J01DD13
214078,J01DD13
250156,J01DD13
309076,J01DD13
309077,J01DD13
309078,J01DD13
309079,J01DD13
329657,J01DD13
329658,J01DD13
330672,J01DD13
330673,J01DD13
331345,J01DD13
365881,J01DD13
368508,J01DD13
368713,J01DD13
371333,J01DD13
371334,J01DD13
544145,J01DD13
544146,J01DD13
544147,J01DD13
562651,J01DD13
562652,J01DD13
562653,J01DD13
564384,J01DD13
564615,J01DD13
573915,J01DD13
573916,J01DD13
573917,J01DD13
581575,J01DD13
892780,J01DD13
892781,J01DD13
892782,J01DD13
892783,J01DD13
892784,J01DD13
106850,S01AA27
2194,S01AA27
329662,S01AA27
377415,S01AA27
106888,A10AB02
235275,A10AB02
235283,A10AB02
235284,A10AB02
249027,A10AB02
249098,A10AB02
283394,A10AB02
311054,A10AB02
311055,A10AB02
311056,A10AB02
311059,A10AB02
311060,A10AB02
314686,A10AB02
340281,A10AB02
340286,A10AB02
343082,A10AB02
343496,A10AB02
343497,A10AB02
343619,A10AB02
351858,A10AB02
358398,A10AB02
358399,A10AB02
362777,A10AB02
376942,A10AB02
378843,A10AB02
379006,A10AB02
386083,A10AB02
415061,A10AB02
435184,A10AB02
440655,A10AB02
564390,A10AB02
575627,A10AB02
106889,A10AD02
106891,A10AD02
1359855,A10AD02
1359856,A10AD02
1604538,A10AD02
1604539,A10AD02
1604541,A10AD02
1604544,A10AD02
1604545,A10AD02
1604546,A10AD02
1653497,A10AD02
1653499,A10AD02
1653506,A10AD02
1736860,A10AD02
1736861,A10AD02
1736863,A10AD02
1736864,A10AD02
2002419,A10AD02
2002420,A10AD02
2268064,A10AD02
2268065,A10AD02
235278,A10AD02
235280,A10AD02
235284,A10AD02
235286,A10AD02
2377131,A10AD02
2377132,A10AD02
2377134,A10AD02
2377230,A10AD02
2377231,A10AD02
2377232,A10AD02
242916,A10AD02
249025,A10AD02
249100,A10AD02
249295,A10AD02
249296,A10AD02
274783,A10AD02
283394,A10AD02
285018,A10AD02
311041,A10AD02
311043,A10AD02
311061,A10AD02
340320,A10AD02
340321,A10AD02
340322,A10AD02
343226,A10AD02
343468,A10AD02
343498,A10AD02
343499,A10AD02
343504,A10AD02
343619,A10AD02
362585,A10AD02
378864,A10AD02
378967,A10AD02
379006,A10AD02
379008,A10AD02
379055,A10AD02
386091,A10AD02
386092,A10AD02
415026,A10AD02
440659,A10AD02
564391,A10AD02
564392,A10AD02
575068,A10AD02
847230,A10AD02
847232,A10AD02
10689,N02AJ14
237162,N02AJ14
393429,N02AJ14
849330,N02AJ14
10689,N02AJ13
161,N02AJ13
315259,N02AJ13
315263,N02AJ13
315268,N02AJ13
369486,N02AJ13
378712,N02AJ13
484495,N02AJ13
835602,N02AJ13
836394,N02AJ13
836395,N02AJ13
836396,N02AJ13
836397,N02AJ13
849330,N02AJ13
999728,N02AJ13
999729,N02AJ13
10689,N02AJ15
1191,N02AJ15
161,N02AJ15
9525,N02AJ15
106891,A10AC02
150660,A10AC02
199040,A10AC02
235278,A10AC02
242916,A10AC02
249025,A10AC02
249100,A10AC02
261112,A10AC02
311042,A10AC02
311053,A10AC02
314038,A10AC02
314682,A10AC02
314685,A10AC02
340293,A10AC02
340294,A10AC02
340320,A10AC02
340321,A10AC02
340322,A10AC02
343074,A10AC02
358342,A10AC02
365674,A10AC02
378919,A10AC02
379008,A10AC02
385899,A10AC02
386092,A10AC02
435172,A10AC02
485278,A10AC02
485279,A10AC02
485280,A10AC02
564392,A10AC02
564767,A10AC02
574359,A10AC02
106892,A10AD01
106894,A10AD01
106895,A10AD01
106896,A10AD01
106898,A10AD01
106899,A10AD01
106900,A10AD01
