RxNorm,UMLS
1374571,C0003233
1374573,C0003233
1374574,C0003233
309349,C3653671
579247,C3653749
579245,C3653749
335920,C3653496
335921,C3653496
1441320,C3653756
1441321,C3653756
199090,C3653752
199093,C3653594
349556,C3653773
315368,C0030842
1861557,C3654044
1861551,C3654044
349553,C0040615
477225,C3653752
1431310,C0002092
1653616,C3653824
756959,C0003289
895597,C0002092
632300,C3653731
895599,C0002092
808520,C3653284
56946,C3653389
2373938,C3653496
332218,C3653813
333684,C3653759
377607,C3653753
316639,C3540023
856914,C3653285
1665086,C3653944
377600,C3653671
567613,C3653763
562784,C3653798
567619,C3653622
1311150,C3653285
728117,C3537250
1442679,C0001551
1442678,C0001551
1442676,C0040615
1442675,C0040615
1310034,C0002092
1310033,C3653760
1310031,C3653933
1310030,C3653756
565178,C3653501
371171,C0020592
371174,C0002772
371178,C3653939
393149,C3653552
800190,C3653767
800191,C3653767
800192,C3653767
800193,C3653767
800194,C3653767
800195,C3653767
800196,C3653767
800197,C3654018
800198,C3653767
800199,C3653767
993528,C0003289
1038560,C3653284
1038561,C3653284
331357,C3653773
330409,C3653717
330403,C0355614
330404,C0021081
330405,C0002073
1053346,C3653938
2054023,C0003374
334681,C3653387
763496,C3653553
763498,C3653553
1040021,C3653627
1040024,C3653627
995108,C0002772
1921778,C3653284
1040028,C3653700
1040029,C0040615
727846,C3540037
563608,C3653728
563609,C3653768
1192990,C0002092
1423389,C3653336
105918,C3653622
563606,C3653728
563607,C3653728
315362,C0020592
1293661,C3540784
1293665,C3540784
992697,C0040615
309611,C3653319
992699,C0040615
373157,C0026833
372042,C0724804
373154,C3653559
373151,C3653760
332825,C3653754
1085917,C3653572
366276,C3653622
366277,C3653822
1010076,C3653942
1010077,C3653798
373159,C0026833
366273,C0021081
1112222,C3653285
1112223,C3653285
855499,C3653759
1112224,C3653285
855495,C3653759
1794904,C3654018
209674,C3653741
209675,C3653741
199870,C3653753
332823,C3653336
309618,C3653763
1099291,C0003289
335158,C0040615
1099293,C0003289
1099292,C0003289
1099295,C0003289
336967,C0040615
1099297,C0003289
1099296,C0003289
1099299,C0003289
1099298,C0003289
24457,C3653671
335157,C0040615
438369,C3653287
336494,C3653756
1860092,C3542964
1860096,C0355614
1860094,C0355614
334409,C3540023
852569,C0002092
852562,C0002092
334401,C0471863
334402,C3540714
852561,C0002092
3966,C3540784
370650,C3653558
372280,C1563714
372281,C1563714
1299133,C3653780
404369,C3540023
370656,C0003374
1791404,C3654018
2050058,C0042742
246521,C3653565
900038,C3653760
2387202,C3653942
800309,C3653813
1368021,C3653798
1368020,C3653824
1299626,C3653844
1299627,C3653844
1299625,C3653844
2264609,C3653335
2264608,C3653335
2264607,C3653335
2264606,C3653335
2264604,C3653335
2264603,C3653335
1299628,C3653844
1048449,C3653773
1790891,C0003289
1790890,C0003289
800308,C3653813
1790892,C0003289
2387204,C3653284
1048446,C3653773
1048447,C3653773
1048444,C3653773
1048445,C3653773
1430438,C5401044
2391569,C3540784
2267559,C3653741
2267552,C3540716
2267551,C3540716
2267556,C3653741
2267557,C3653741
2267554,C3540716
605093,C3653564
605094,C3653564
900037,C3653760
1237059,C0017302
597768,C3653767
346209,C3539171
597760,C3653572
597761,C3653572
329676,C3653774
1790526,C0002772
857235,C0002772
368579,C3653762
857237,C0002772
857236,C0002772
1742225,C3653602
1742224,C3653602
1234997,C0002772
1742221,C3653602
1742220,C3653602
1742222,C3653602
1234999,C0002772
1742228,C3653602
374798,C3653723
1856662,C0002092
1114084,C3653595
1114085,C3653595
1114086,C3653595
1114087,C3653595
800556,C3653767
1855314,C3653594
1855315,C3653594
800557,C3653767
1855310,C3653594
1855312,C3653594
1738346,C3540784
1738344,C3653737
1738343,C3653737
1738341,C3653737
1738340,C3653737
1738348,C3540784
329095,C3653813
329096,C3654018
329091,C3653741
329090,C3653813
373902,C3540793
329092,C3653942
373908,C3653755
373909,C3653755
860707,C3653789
316513,C0003299
1592002,C3653284
1592001,C3653284
876533,C3653793
876531,C3653793
316519,C3653335
860709,C3653789
860708,C3653789
1442588,C3653741
1547940,C3653844
1012233,C3653798
1547942,C3654044
1741758,C3653602
1547948,C3653844
313043,C3653755
450502,C3653759
1535363,C3653755
744848,C3653285
744846,C3653501
744845,C3653501
744844,C3653501
744842,C3653501
744841,C3653501
744840,C3653501
2359279,C3653824
724568,C3653741
2359278,C3653824
724567,C3653813
314119,C3653495
1597568,C3653495
1597569,C3653495
1597566,C3653495
1597567,C3653495
310580,C3653542
310587,C3653589
310584,C0020656
376338,C3653284
38252,C0003289
5542,C3537250
314111,C0003289
795778,C0003299
1993222,C3653734
11232,C3653676
1243324,C3653501
1243325,C3653501
1243326,C3653501
1243327,C3653501
378678,C3653715
1095271,C3653755
1095270,C3653755
1243328,C3653501
1243329,C3653501
378648,C3653594
857306,C0003289
1729309,C3653765
1729308,C3653765
857301,C0003289
1795598,C3653707
563439,C3653496
798230,C0004632
831072,C3653767
308589,C3654044
200089,C0002845
393139,C3653942
393138,C3537250
759005,C3653767
573117,C0003233
486912,C3653572
486911,C3653572
2119552,C3653564
2119551,C3653564
1012709,C0002934
2119558,C3653564
2119559,C3653564
1719222,C3653335
880350,C3653773
1719227,C3653335
880358,C3653285
1719226,C3653335
759009,C3653767
362295,C3540732
1668262,C3653572
1668263,C3653572
1668267,C3653572
1668264,C3653572
9785,C3540730
335037,C3653284
618512,C3654040
2055637,C3653731
829498,C3653622
829499,C3653622
1041851,C3653284
829497,C3653622
2200117,C3653763
2200116,C3653763
2200119,C3653763
2362167,C0013036
2362165,C5401044
1658006,C0042742
1658000,C0042742
1658008,C0042742
333620,C0040616
830874,C3653552
830875,C3653552
830876,C3653552
830877,C3653552
333623,C0002772
830872,C3653552
364609,C3542964
830878,C3653552
830879,C3653552
1006642,C0003391
1115455,C3653583
211881,C3540784
570200,C3653756
211887,C3540784
237381,C3653489
237382,C3653489
828361,C3653798
828360,C3540732
828363,C3653798
828362,C3653798
828365,C3653798
828364,C3653798
828367,C3653798
828366,C3653798
1305810,C3653756
351068,C3537250
635970,C3540023
993781,C0002772
373303,C3653764
1311275,C0471863
1311278,C3653914
1311279,C3653755
847133,C3653731
847132,C3653731
847131,C3653731
365552,C3653715
722273,C3540716
875807,C3654018
875808,C3654018
875809,C3654018
2371244,C3653284
992908,C3540784
992903,C3653763
992900,C3653763
992907,C3540784
992904,C3653763
1666328,C3653335
2122343,C1744619
8366,C3653756
1666325,C3653335
1666326,C3653335
1666321,C3653335
1666320,C3653335
1666323,C3653335
1666322,C3653335
368602,C0003289
1731517,C0002772
389123,C3653755
389122,C3653731
2264128,C3653335
212306,C3653944
1743869,C3653823
1723747,C3539171
1037337,C3653774
1723745,C3539171
1087967,C3540745
1723741,C3539171
1723740,C0242896
1101635,C3653942
245239,C3653944
1101637,C3654044
1101636,C3654044
1101633,C3653942
1723748,C3539171
991284,C3653284
26344,C3653335
991286,C3653284
669023,C3653754
991288,C3653284
372651,C3653744
669025,C3653754
669024,C3653754
966419,C0279175
1486208,C3653752
966412,C0279175
966411,C0279175
1486202,C3653501
1486203,C3653501
966414,C0279175
966415,C0279175
372655,C0040615
1190201,C3540784
378236,C3653594
1547567,C3653732
572220,C3540784
1547566,C3653732
1598084,C3653741
378234,C3540732
1743284,C3653749
1547564,C3653732
1743281,C3653749
1743282,C3653749
542239,C3653737
1996209,C3653871
1547561,C3653732
1362875,C0471863
1721474,C0030842
1921129,C3653753
336029,C3653914
905222,C3653524
106346,C3653723
52014,C3653660
106343,C3653942
999630,C3653767
999631,C3653767
1086687,C3539173
999637,C3653813
999638,C3653813
999639,C3653813
377692,C3653671
377696,C3653942
1483181,C3653741
420905,C3653731
373831,C3653765
374729,C3653848
2473,C3653319
794642,C3653285
374728,C3653848
309686,C3653774
309684,C3653774
309682,C3540716
309683,C3540716
309680,C3540716
93937,C3653283
1145610,C3653284
1145614,C3653285
373837,C0020592
1535485,C3653596
616805,C3653284
855817,C1704311
571757,C3653798
1746507,C3653763
1746508,C3653763
571759,C3653798
855814,C1704311
374720,C3653848
1796431,C3653594
1431971,C0021081
206970,C0017302
2049533,C3653798
206971,C3539173
1431977,C0021081
198488,C3653754
567845,C0001551
198480,C3540784
376560,C3653517
198487,C3653754
371692,C3653728
371693,C3653774
371690,C0003374
1043706,C3540716
2199049,C3653284
847178,C3653564
1665212,C1533693
2383952,C3653753
1091156,C3653564
1091157,C3653564
1091154,C3653564
1091155,C3653564
1091152,C3653564
1091153,C3653564
1091150,C3653564
197597,C1704311
1099702,C0003299
197595,C0030842
197594,C3653720
197593,C3653767
197591,C0040616
197590,C0040616
341248,C3653649
569336,C3653752
567793,C3653774
1745858,C3653492
1745857,C3653492
1090820,C3653813
569338,C5577441
328404,C0003376
1732174,C3653597
685054,C3653336
404460,C3653501
1789735,C3653763
328408,C0002845
703,C3653280
1251274,C3653285
371038,C0242896
637129,C0471863
637128,C0471863
637127,C0471863
361004,C3653756
4249,C3653335
361009,C3653798
892315,C0003391
892314,C0003391
1251062,C3653756
892316,C0003391
892313,C0003391
892312,C3653519
565153,C0040615
565154,C0040615
565155,C0040615
103439,C3540732
2269654,C3653763
332500,C3653584
329755,C3653823
704858,C3653723
1443000,C3653756
704854,C3653723
704855,C3653723
704856,C3653723
704857,C3653723
704853,C3653723
283570,C3653319
1790508,C0021027
1790507,C0021027
1790506,C0021027
1790505,C0021027
1539819,C3653319
343663,C3653579
1539810,C3653319
1150300,C3653622
630474,C3653755
630475,C3653755
725146,C3653813
1808216,C0017302
1095700,C0003299
2184393,C3653284
1716054,C0002772
861959,C3653564
2279514,C0002772
334319,C0471863
2279516,C3653336
2279511,C0002772
2279510,C0002772
2279513,C0002772
2279512,C0002772
1366953,C3653763
249453,C3653627
2279519,C3540784
336510,C3539173
316892,C3653336
316891,C3653336
331396,C0471863
2264104,C3653798
2264105,C3653798
2264107,C3653798
1492171,C3653933
376956,C3653813
2177791,C0042742
861375,C3653767
861377,C3653767
861373,C3653767
861379,C3653762
2369407,C3653753
328467,C0004632
328464,C3540784
328463,C3540784
328462,C3653283
404448,C3653764
404449,C0021081
404444,C0355614
404443,C0355614
328468,C3653798
1798993,C3653756
1798994,C3653756
1798995,C3653942
1798996,C3653942
1798997,C3653942
1798998,C3542964
1798999,C3542964
238600,C3653741
856891,C3540784
1598339,C3653284
362721,C3653589
331019,C3653766
1792384,C3540716
2177796,C0042742
1939294,C0021081
753428,C3653920
1939296,C0021081
1939297,C0021081
2268308,C3539171
618280,C3653731
2268307,C3539171
1300287,C3539177
753422,C3653920
1939298,C0021081
753424,C3653920
33219,C3653798
834349,C3653280
1797279,C0020592
1797272,C3653798
311573,C3539177
244526,C3653741
343058,C3653933
1373459,C3653824
244522,C3653741
701390,C0003138
701391,C0003138
701392,C0003138
1366138,C3653319
7076,C0360720
1442537,C3653822
18631,C3653676
849449,C3653622
1010902,C3653280
1010900,C3653280
1010901,C3653280
283270,C3653753
283274,C3540784
283279,C3653741
206241,C3537250
749841,C3653793
377321,C3653761
1111072,C3653389
1111073,C3653389
1111070,C3653389
1111071,C3653389
313366,C0040615
313364,C0040615
313362,C0040615
313363,C0040615
313361,C0040615
313368,C0040615
1371949,C3653756
379814,C3653773
379815,C3653773
379816,C3653773
1232073,C3653622
1232074,C3653622
1232075,C3653622
1232076,C3653622
1000994,C3653780
1000995,C3653780
1000996,C3653780
1000990,C3653780
1657878,C3653758
1000992,C3653780
1000993,C3653780
310625,C3653287
1657871,C3653758
310621,C3653287
2380868,C3653284
2380869,C3653284
1871172,C3653741
2380867,C3653284
1871170,C3653741
2380863,C0042742
2380860,C0042742
2380861,C0042742
213361,C0021081
213360,C0021081
1986809,C5401044
1986808,C5401044
392962,C3653798
201737,C0003299
11371,C3653717
830798,C3653552
830795,C3653552
830794,C3653552
830797,C3653552
830796,C3653552
575858,C3542964
575859,C3542964
575856,C3653494
575857,C3542964
1795254,C3654018
1795252,C3654018
369821,C3653594
317399,C0021081
372872,C0002844
235282,C3653579
235283,C3653579
205909,C3537250
235286,C3653579
235284,C3653579
2046641,C3539171
2046643,C3539171
2046642,C3539171
2046644,C3539171
2048894,C3653774
2048895,C3653774
2048893,C3653774
2048890,C3653774
1594593,C3653536
2101495,C3653766
317396,C3653813
797692,C3540732
1594591,C3653536
205904,C3653743
979419,C3653938
1604336,C3653813
372396,C3653754
1604333,C3653813
1052620,C3653798
235829,C3653730
1872887,C3653798
1872886,C3653798
1999794,C3653800
1989825,C3542964
1872888,C3653798
142019,C0471863
142015,C0471863
142017,C3653942
849875,C3653280
849876,C3653280
142013,C3540784
829759,C3653336
829758,C3653336
829757,C3653938
884641,C3653798
884642,C0471863
884643,C3653760
884645,C3653798
365857,C0003299
1235317,C3653761
368391,C3540784
368390,C3653918
317392,C3653732
1090821,C3653319
1048082,C3654044
1314291,C3653756
1798476,C0471863
1091501,C3653564
317391,C3653496
2105863,C3653755
2105860,C3539171
2105866,C3653755
2105865,C3653755
1086458,C0003138
1086456,C0003138
163406,C3653766
370586,C0030842
366011,C0003138
1875600,C3653284
311878,C3653780
205231,C3542964
20063,C3653595
9627,C3539177
756660,C3653285
1292743,C3653773
1292744,C3653773
1292747,C3653773
1292749,C3653773
330059,C0355614
801868,C3654018
1656328,C3653793
1656327,C3653798
1656324,C3653798
1656325,C3653798
1656322,C3653756
1656320,C3653944
1545174,C3653798
1545172,C3653798
1545173,C3653798
1545171,C3653798
89808,C0020592
311555,C0040615
27779,C0361904
380938,C3653840
1794580,C3653759
1310144,C5401044
1093246,C3540716
73710,C1443768
566150,C3537250
1989799,C3653335
328721,C3653789
545040,C1563714
545041,C1563714
564942,C0003299
564943,C0003299
564941,C0003299
1189642,C3653767
2176001,C3653622
2176009,C3653622
1189643,C3653767
895967,C3653871
895966,C3653756
895965,C3653756
895969,C3653871
393041,C3653767
7052,C3653694
1991302,C3653824
1991303,C3653824
1991305,C3653824
1991306,C3653824
1991308,C3653824
1991309,C3653824
1602171,C0040615
308852,C3653517
308853,C3653564
2178360,C0042742
2178362,C0042742
477429,C3653741
807014,C3653752
807015,C3653752
807016,C3653752
807010,C3653752
807011,C3653752
807012,C3653752
807013,C3653752
603782,C3653319
329209,C3540732
329205,C3653752
348624,C3653767
348622,C3653319
1482794,C3653756
1482797,C3653501
1423769,C3653553
313652,C3653336
2003767,C0021081
2003766,C0021081
209098,C3653764
377559,C3540793
373582,C3653798
373888,C3653773
1421467,C3542964
105510,C3653707
105512,C3653707
387013,C0001645
1597385,C3653501
1092586,C3653741
1092587,C3653741
1232642,C3653761
1092589,C3653741
763080,C3653579
330806,C3653942
485550,C3653914
763088,C3653707
1012235,C3653798
330809,C0020592
8141,C3539177
139825,C3653579
6995,C3653597
480167,C5401044
6996,C0002073
315045,C3540010
1739226,C3653756
1739223,C3653756
1739221,C3653743
891301,C3653287
1593733,C3653798
2002419,C3653579
345112,C3541403
1113397,C3653285
799034,C3653871
799035,C3653871
799036,C3653871
799037,C3653871
799038,C3653871
799039,C3653871
198561,C3542964
1012455,C0002934
345113,C0002934
724134,C3653622
1012458,C0002934
800359,C3654018
1593739,C3653336
1189693,C0279175
360251,C3653492
800350,C3654018
1189690,C0279175
800356,C3654018
800357,C3654018
800354,C3653813
800355,C3653813
899513,C3653564
899511,C3653564
1919209,C0002073
1115568,C3542964
333570,C3653840
1115564,C3542964
1115567,C3542964
1919207,C0002073
1115563,C3542964
345111,C3541403
569697,C3653280
328985,C3540023
328980,C3540716
334030,C3653531
334033,C3653767
68244,C3653501
1790207,C1443768
1790208,C1443768
1790209,C1443768
336896,C3653754
1791559,C0002772
1791558,C0002772
1791557,C0002772
2180996,C3653767
1541115,C3540716
316243,C0040616
1541113,C3540716
856578,C0001645
406342,C3653755
1094357,C3653764
856570,C0001645
1094355,C3653285
108204,C3653284
856575,C0001645
1094352,C3540018
1094351,C3653764
1094350,C3653848
1307418,C3653756
1648110,C3653723
1331704,C3653914
1331706,C0002092
1236190,C0002772
1299231,C3537250
1299239,C3653280
373058,C3653553
1322428,C3653319
858108,C0002844
858109,C3653280
1857918,C3653501
1115706,C0002934
1857914,C3653501
1857915,C3653501
1857916,C3653501
1857917,C3653501
1857910,C3653501
1857911,C3653501
1857912,C3653501
1857913,C3653501
240793,C3653524
746412,C3653871
2056464,C0279175
2056466,C0279175
2056467,C0279175
2056461,C0279175
2056462,C0279175
2056463,C0279175
2056468,C0279175
2056469,C0279175
897114,C3653798
897115,C3653798
897116,C3653798
897117,C3653798
795476,C3653284
897113,C3653798
373056,C3653840
328791,C0040615
373791,C0040615
373790,C0040615
2281817,C0042742
373794,C3653939
308449,C3653741
373796,C3653501
995502,C0003391
373798,C0355614
995500,C0003391
995504,C0003391
213695,C0026833
4716,C3654018
213694,C3653501
213696,C0026833
749198,C1704311
316918,C3654018
316919,C3653336
316916,C3653501
316914,C3653933
316915,C3653501
316912,C3653756
749197,C1704311
316910,C3653813
749195,C1704311
402316,C3542964
391901,C3653553
2201672,C3653564
2201671,C3653564
451048,C3653756
2201675,C3653564
853019,C3653572
853018,C3653572
865260,C3653763
1552356,C3653798
358793,C3653871
358790,C0001551
358791,C0001551
602787,C1533693
358798,C3653764
358799,C3653764
1651558,C3653285
10178,C3653676
10179,C3540018
367762,C3653824
1294311,C3540716
833194,C3653798
1294312,C3540716
367769,C3653743
10171,C3653676
10172,C3653676
10173,C0003374
10174,C3540018
10175,C3653676
10176,C3540018
835921,C0021081
835920,C0021081
835923,C0021081
835922,C0021081
835925,C0021081
835924,C0021081
835927,C0021081
835926,C0021081
208365,C3653822
208361,C3653764
236881,C3653798
1552223,C3653798
1552220,C3653798
1552221,C3653798
1552226,C3653798
452535,C0003289
353393,C3653918
310987,C3653501
310986,C3653501
1367183,C3653533
310984,C3653823
310982,C3653781
1367187,C3653319
411653,C1704311
310988,C3653501
1716268,C3653767
605252,C3540784
1716261,C3653767
605251,C0002772
1011978,C3540732
1716265,C3653767
1716266,C3653767
317663,C3653774
317667,C3653531
317665,C3653756
317664,C3653730
317668,C0279175
207012,C0040125
207010,C0040125
5228,C0360720
207016,C0026833
207014,C0026833
310172,C3537250
207716,C3653495
1307848,C0002092
1307847,C3653756
1307844,C3653752
310170,C3537250
1307840,C0471863
365729,C3653781
1363568,C3653844
252559,C3653871
365723,C3653798
365721,C3653942
207712,C3653495
2286287,C3653305
1304570,C3653319
323888,C3653572
83719,C3653676
2286289,C3653305
542488,C3541403
316130,C0003299
316131,C0003299
316132,C0003299
316133,C0021081
316134,C0021081
316135,C3653584
316136,C0003391
316137,C3542964
316138,C3542964
316139,C3542964
245489,C3653336
89903,C3540023
378686,C3653622
2201634,C0002772
1986822,C0042742
1790168,C5401044
2183700,C3653285
2183701,C3653763
11359,C3653319
1789467,C3653741
1806918,C3653759
1806919,C3653759
1806917,C3653759
2109511,C3653798
1116540,C3653284
1806910,C0003376
830550,C3653758
1874554,C0003289
1874553,C0003289
1874552,C0003289
1874551,C3653942
830554,C3653758
1874559,C0003289
1874558,C0003289
2048918,C3537250
365763,C3653752
2048910,C3537250
2048917,C3537250
2048916,C3537250
834857,C3653731
2123042,C0021027
1658431,C3653756
312938,C0003289
2221,C3653335
573375,C3653824
573374,C3653824
573371,C3653501
573370,C3653768
573373,C3653824
573372,C3653501
360307,C3540784
5928,C0361904
573378,C3537250
1328307,C3653798
730872,C3653793
570631,C3540023
2289033,C3653284
2289032,C3653284
2204094,C3653501
1922743,C0002092
2204096,C3653501
672908,C0003299
672909,C0003299
371247,C3653744
2204090,C3653501
250939,C3653731
2204092,C3653501
1038875,C3653285
246030,C3540716
1552353,C3653798
1098666,C0003289
1098665,C0003289
1722910,C0003138
1098669,C0003289
1653195,C3653579
1658133,C0021081
368214,C0021081
1657755,C0002092
368216,C0013036
368217,C3653764
1657750,C3539171
1598082,C3653501
368212,C0003299
2058952,C3653944
2058953,C3653944
2058950,C3653933
1658136,C3653755
368218,C3653584
368219,C0003391
1090476,C3653848
892181,C0002092
1736472,C1704311
1088446,C3653840
1088447,C3653840
1088445,C3653840
1088443,C3653840
1088440,C3653319
288088,C3653741
1944376,C0013036
19295,C3653741
1655915,C3653595
2043859,C3653595
2043858,C3653595
1600776,C0013036
2043856,C3653595
2043855,C3653595
369165,C0003299
28701,C3540784
1549863,C0017302
1549866,C3653284
1549867,C3653284
1424865,C3654018
369168,C3653914
877418,C3653285
567900,C3653762
1946689,C3653799
1311611,C3653756
1867620,C0002934
894911,C0002772
894910,C0002772
894913,C0002772
894912,C0002772
894914,C0002772
894917,C0002092
894916,C0002092
374363,C0355614
374365,C0020592
374367,C0040615
374369,C3653715
374368,C1563714
1094889,C3653798
328451,C3653765
1865663,C3653595
1865665,C3653595
1865664,C3653595
308135,C3653553
566052,C3653501
861529,C0002772
861524,C0002772
861525,C0002772
861526,C3540732
861520,C0002772
861521,C0002772
861522,C0002772
1718998,C0003376
1718999,C0003376
1299254,C3653285
1718990,C3653756
1718992,C3653335
1718993,C3653335
1718994,C3653335
1718995,C3653335
1718996,C3653335
374987,C3653595
1013623,C3653707
1013626,C3653565
1013627,C3653565
1089102,C3653723
1013628,C3653565
1013629,C3653707
1190668,C0357659
1608253,C3653813
799913,C3653813
799911,C3654018
799910,C3654018
1190663,C0357659
1190667,C3654044
754506,C0040615
754505,C0040615
754504,C0040615
754503,C0040615
754502,C0040615
1191394,C3653671
754509,C3653765
754508,C3653765
250582,C3653944
250587,C3653765
1660745,C3653774
1660747,C3653774
1660748,C3653774
2110510,C3653871
2110513,C3653871
2110512,C3653871
2110515,C3653871
2110516,C3653871
1302849,C0003299
209353,C3540784
209352,C3540784
209350,C0003289
1547672,C3653871
1547671,C3653871
1866503,C0002934
1866502,C0002934
1866505,C0002934
1866504,C0002934
790429,C3540010
3274,C3654018
3272,C3654018
1242106,C0002772
1488573,C3653824
313519,C3653517
313518,C3653517
790422,C3653622
1595459,C3653759
440260,C3653622
311093,C3653284
1188441,C3653285
1188443,C3653285
1188442,C3653285
1747697,C3653501
1747694,C3653501
1747691,C3653501
1747690,C3653501
1361612,C1704311
568840,C3653659
688596,C1443768
688594,C1443768
1361614,C1704311
1649429,C1744619
1307775,C3653756
2262906,C3653920
40138,C1704311
2262908,C3653920
2262909,C3653920
1310571,C0471863
336911,C3653759
336912,C3653759
336916,C3654044
2367760,C3653942
855169,C3653763
855168,C3653763
855167,C3653763
855162,C3653754
1597876,C3539171
1597877,C3539171
347675,C3653767
1541630,C3653285
1809744,C0021027
1809745,C0021027
1921244,C0021081
1921245,C0021081
1921240,C0021081
1233687,C0002934
1244198,C3653517
1244199,C3653517
1244193,C3653741
206616,C3653942
206615,C3653942
206614,C3653942
1362141,C3653756
1232405,C3653492
1232406,C3653492
1337635,C3654018
1232408,C3653492
1537947,C3653942
1421649,C3653287
360770,C3653284
2360230,C0002092
360778,C3542964
1541091,C3653731
1541093,C3653284
1541092,C3653284
1541094,C3653284
1541097,C3540732
1541096,C3540732
2104586,C3653284
2104585,C3653284
2104584,C3653284
992150,C3653918
992151,C3653918
992152,C3653918
373615,C0242896
373616,C3540745
373610,C0040615
373613,C0242896
1302265,C0471863
1311302,C3653756
1796538,C5401044
1796537,C5401044
1656668,C3653756
1537001,C3653872
1537005,C3653872
1537004,C3653872
314881,C3653741
1789839,C0021081
1544916,C3653824
1544918,C3653824
324072,C3653756
603338,C3653285
1604352,C5401044
1046594,C3653731
1046595,C3653731
1046592,C3653596
1046593,C3653284
1046591,C3653596
1046599,C3653731
372565,C0003299
372564,C3653501
372567,C0003299
372566,C0003299
372562,C3653501
1241471,C3653844
1117104,C3653759
314227,C0355614
314228,C3653764
314229,C3653764
1307567,C0002092
1307566,C3654018
1307560,C0360720
1307568,C0002092
1306214,C3653741
20610,C3653285
206786,C0040615
20614,C3653284
1306213,C3653741
2171138,C3653319
379289,C3653914
237653,C3653937
237650,C3653937
1739794,C3542964
6064,C3653731
205337,C0003138
205336,C3653942
205331,C3653824
205330,C3653824
205333,C3537250
6069,C3540730
797908,C3653942
2106343,C3653848
805450,C3653765
805451,C3653765
367485,C3653741
312083,C3653765
1594963,C0002092
1594962,C3653844
1594960,C3653844
10030,C3653755
1594965,C0002092
10032,C0002845
1859000,C3653579
1859008,C3653536
568433,C0040615
236303,C3653780
1485225,C3653798
1485224,C3653798
1485227,C3653798
1485220,C3653492
1485222,C0003233
1233729,C3653755
1233728,C3653755
1049618,C0002772
1049611,C0002772
1049612,C0002772
1049613,C0002772
1049614,C3653760
1305547,C3653798
1491827,C3653942
545276,C3537250
1855052,C0021027
1491828,C3653942
1855057,C0021027
1855055,C0021027
1855054,C0021027
317146,C3653284
317145,C3653284
701150,C0020656
977940,C0002772
1720166,C3653335
1720165,C3653335
242276,C0001551
1728351,C0002772
1728350,C0002772
1728355,C0002772
860224,C3653707
860225,C3653707
860220,C3653707
860221,C3653707
863757,C3653764
884629,C3653595
863758,C3653764
349251,C3653501
367066,C0003299
1810268,C0030842
353580,C3653283
8673,C3653622
8674,C3653737
1315115,C3654018
1044524,C0003138
1000000,C3653793
310187,C3537250
542722,C3653553
542721,C3653553
310181,C3537250
245723,C3653731
282388,C5401044
541038,C3539170
541037,C3539170
995985,C0002772
581219,C3653749
8091,C3653756
1435877,C3653284
352230,C3653501
161203,C0040616
833607,C3653542
833605,C3653542
1482509,C0003299
10804,C3653700
10805,C3653700
1482507,C0003299
1482506,C0003299
833608,C3653542
376076,C3653285
1483678,C0355614
1483679,C0355614
899350,C3653767
1483676,C0355614
1483677,C0355614
376079,C0002772
576129,C3653731
576128,C3653731
998493,C3653741
998492,C3653741
998491,C3653741
1666780,C3654044
2382,C3540730
994497,C3653942
1088950,C0003138
1088951,C0002772
1088952,C0002772
1088953,C0002772
1738508,C0003289
1738504,C0003289
1738506,C0003289
1738500,C0003289
1738503,C0003289
1738502,C0003289
806390,C3653844
806392,C3653844
806394,C3653844
806395,C3653844
806396,C3653844
207194,C0020656
1371053,C3653737
334666,C3653720
199609,C3653584
199607,C3537250
199603,C3653813
575129,C3537250
996998,C3653285
565408,C3653824
312844,C3653622
312845,C0013036
312846,C0013036
996231,C3653741
996230,C3653741
312841,C3653622
572921,C3539177
312842,C3653622
1353218,C3653756
1098780,C3653731
1098781,C3653731
477282,C3540784
1869344,C3653872
199126,C3653741
106449,C0360720
106442,C3653942
1740243,C3653942
1740245,C3653942
340042,C3653942
1735487,C3653933
163426,C1704311
1735484,C3653933
1721283,C3539171
2058853,C3653763
993776,C3653942
993774,C3653942
573020,C3653765
707565,C3653844
612,C0002772
607293,C3653731
607294,C3653731
607295,C3653731
615,C3653756
644386,C3653754
644385,C3653754
763620,C3653622
375757,C3653767
335589,C3653755
1311131,C3653798
335582,C3653284
1311138,C3539173
563491,C3653594
1312445,C3653944
1312446,C3653944
1312447,C3653753
1312440,C3653944
756203,C0040615
1312442,C3653944
1312443,C3653944
756209,C3653501
402169,C0355614
371444,C3653763
966395,C0279175
35382,C3540730
107313,C3653622
330694,C3653730
330697,C0003374
330696,C3540732
992422,C3653622
1358740,C3653622
861487,C3540732
309960,C3653280
237723,C3653336
208135,C0007158
208137,C0007158
1364445,C1704311
1364444,C1704311
1364447,C1704311
1364446,C1704311
1364441,C1704311
2272107,C5401044
1050665,C3653741
1050664,C0471863
1364449,C3653914
393566,C3653741
668657,C3653774
372019,C3653780
372011,C1533693
372010,C3653280
1442848,C3653671
2002008,C3653798
2002003,C3653822
2002002,C3653597
1442845,C3653671
1442846,C3653671
200321,C1443768
1860207,C3653822
1860205,C3653822
1926827,C3540010
200328,C0003376
1926825,C3540010
1860209,C3653822
1926823,C3540010
1926821,C3540010
1926820,C3540010
1232197,C0020592
2384784,C3653284
314146,C3653707
337346,C0020592
314142,C3653824
1928938,C3542964
402411,C0002772
799899,C3654018
