RxNorm,UMLS
22690,C0057598
1666438,C4056790
22694,C0057603
1734635,C4080453
22696,C0057605
22697,C0057606
763574,C2242392
350282,C1376407
1250978,C1964863
370985,C1245019
1792312,C4238749
2000029,C4555390
2000028,C4555389
606858,C1637816
2000023,C4555384
2000022,C4555383
2000021,C4555382
2000020,C4555381
2000027,C4555388
2000026,C4555387
2000025,C4555386
2000024,C4555385
1153139,C3207630
1437505,C3666698
1437504,C2347739
1437503,C3666697
1437502,C3666696
901509,C2741588
901508,C2741587
669111,C1813335
853503,C2702270
901507,C2741586
901506,C2741585
901505,C2741584
966527,C1968013
966524,C1948304
966522,C1968012
209468,C0711238
209461,C0711230
966529,C1948306
631047,C1702502
631048,C1702503
631049,C1703057
2282024,C5241859
877525,C1177872
877524,C2724674
877522,C2724673
854302,C2702496
801451,C1814005
565804,C1598236
572531,C1606728
572537,C1606734
1747346,C4224788
857475,C2710865
1155784,C3210229
1314865,C3500599
1180148,C3234011
1180149,C3234012
1155782,C3210227
1155783,C3210228
1180144,C3234007
1180145,C3234008
997964,C2920303
997962,C2920301
997963,C2920302
997961,C2920300
1368643,C0054801
1368642,C3502823
1368641,C0045555
1368647,C0060291
1368646,C3535913
1368645,C3488218
795480,C2343152
1158677,C3213074
1158676,C3213073
1368649,C3484433
795626,C2343251
806156,C0356631
1158671,C3213068
578760,C1614805
377764,C1251997
377765,C1251998
377766,C1251999
857694,C2710961
377760,C1251993
1166861,C3221062
1939354,C4519020
377768,C1252001
377769,C1252002
857692,C2710960
1184715,C3238505
1184714,C3238504
1184717,C3238507
1184716,C3238506
1310648,C3497751
1310649,C3497752
1184712,C3238502
1293884,C2912043
817623,C2146454
1310647,C3497750
1184719,C3238509
1184718,C3238508
885195,C0939212
885192,C0781798
333045,C1129402
374877,C1248971
198501,C0691197
1157140,C3211563
1666545,C4051485
366448,C1240417
198503,C0691200
1666544,C4051484
1356149,C2698896
1356148,C1136868
1666547,C4051486
1356141,C3500840
1356140,C3500839
1356143,C3256777
1356142,C0536786
1356145,C0063919
194337,C0672708
1356147,C0605820
1356146,C3500841
1009034,C2929929
351901,C1169508
566577,C1599005
1009037,C2929932
1009030,C2929925
2169302,C5140535
351906,C1169514
1009033,C1874649
1009038,C2929933
566578,C1599006
569249,C1603457
1162516,C3216838
1162515,C3216837
1162514,C3216836
1295133,C3465797
691433,C1875520
691432,C1875519
1295131,C3465795
1311574,C0556243
446722,C1378181
376410,C1250592
1424669,C3256292
37328,C0075512
895542,C2725894
563894,C1596335
37324,C0075508
360238,C1178432
37320,C0075504
1293035,C3464740
360442,C1178648
360445,C1178651
360444,C1178650
1293033,C3464738
1293032,C3464737
205886,C0706868
604585,C1636680
604584,C1654908
604581,C1637846
604580,C1637310
604583,C1636679
604582,C1635045
569502,C1603710
1178965,C3232849
372358,C1246408
1919090,C4473868
1919091,C4473869
1919092,C4473870
1919093,C4473871
1099013,C3153350
1099012,C3153349
1099011,C3153348
1665514,C4051140
1665519,C4048942
1159489,C0717710
333749,C1130316
333742,C1130301
891721,C2722034
333744,C1130305
333745,C1130306
1089060,C2344563
1089067,C2978535
1089066,C1701796
606989,C1638396
1089064,C2978533
1089069,C2978537
334289,C1130950
1178753,C3232653
1178754,C3232654
1178755,C3232655
1178758,C3232658
1178759,C3232659
863834,C2722332
863836,C2710006
979427,C2912300
375197,C1249301
375196,C1249300
375199,C1249303
891729,C2729767
1192785,C3247689
440955,C1371022
1192787,C2719960
1192786,C3247690
1160913,C3215271
1160917,C3215275
1160916,C3215274
1115544,C3163021
1292341,C3464474
1292342,C2368932
204232,C0701977
900470,C2741148
809481,C2366235
900475,C2741149
900476,C2741150
1156076,C3210517
1486879,C3701138
966698,C2747607
1156075,C3210516
1085772,C2962143
2054097,C4719650
2054096,C4719649
2054095,C4719648
1156074,C3210515
2054093,C4719646
2054092,C4719645
2054091,C1450857
751543,C1995590
366842,C1240811
2054099,C4719652
2054098,C4719651
244333,C0784507
1156071,C0360546
1156070,C3210512
2055763,C4723302
372352,C1246402
2055760,C4723299
1164323,C3218599
1307653,C3256865
1811470,C4290561
1811473,C4281941
1811472,C4283757
1307655,C3256213
1297831,C3472979
1297830,C3472978
1307659,C3255687
1297832,C3472980
1591973,C3857376
1591972,C3858108
1727301,C4060176
1591970,C3857377
1727307,C4060175
1591976,C3857375
1591975,C3858107
1158283,C3212686
1158281,C3212684
866510,C0708589
866511,C0978611
1540050,C3832984
645246,C1719967
866514,C0978612
866515,C2723340
866516,C0708591
616113,C1703675
616112,C1702693
616115,C1703698
616114,C1700818
616116,C1701856
1944960,C4522944
1158925,C3213318
897785,C0714222
897784,C2740119
897781,C2740117
897783,C2740118
897782,C0714219
1158288,C3212691
1165638,C3219887
1165637,C3219886
25608,C0061081
993691,C0874618
1804380,C4275697
1164585,C3218858
1804384,C3848302
1164580,C3218853
1164581,C3218854
247683,C0788845
247682,C0788844
597159,C1562066
247684,C0788846
1718951,C4057556
1159150,C3213542
1719703,C4057902
1719700,C4057900
1719701,C4057901
1719707,C4057905
1719704,C4057903
1719705,C4057904
336468,C1133726
336469,C1133727
1719708,C4057906
1719709,C4057907
1163675,C3217970
617449,C1703536
1794549,C4257323
372354,C1246404
362435,C1236347
362431,C1236343
250658,C0792585
1049564,C2955069
1049565,C0714031
1049562,C2955068
1049563,C0981638
905157,C2747203
905158,C2747204
905159,C2747205
865097,C2722833
401651,C1318307
1049568,C2955070
865093,C2722832
2173915,C5140462
708128,C1949179
708129,C1949180
358508,C1176635
358507,C1176634
708125,C1949177
708127,C1700610
358502,C1176629
358500,C1176624
1175007,C3229021
1175006,C3229020
1175009,C3229023
1175008,C3229022
2203090,C5209562
701408,C1878903
701409,C1878904
618371,C1702916
1294588,C2698647
1294589,C0788738
1294584,C0872847
1300190,C2587006
827257,C2370076
1300195,C3474096
1294581,C1176597
1294582,C3465353
1294583,C1251466
329683,C1125014
329684,C1125015
1668058,C4056615
2121752,C4765131
42833,C0086757
605666,C1636717
1668056,C4056780
42836,C0086760
42837,C0086761
403878,C1329083
1668052,C4056663
315654,C0984826
860113,C1815885
208558,C0710150
315657,C0984829
1089856,C2978976
2049876,C4704614
860114,C1815886
860115,C0978051
2121757,C4765136
1089858,C2978978
208551,C0710141
315658,C0984830
315659,C0984831
2204571,C5209927
891112,C2729527
1299692,C3473914
1299690,C1595435
1162980,C3217299
1162981,C3217300
1162982,C3217301
1162983,C3217302
1162984,C3217303
1162986,C3217305
1162987,C3217306
452782,C1384382
197746,C0689015
891111,C2729526
312398,C0979489
1173099,C3227144
197747,C0689017
1173095,C3227140
1173096,C3227141
202702,C0699458
312390,C0979477
312391,C0979478
1173092,C3227137
99,C0000608
904023,C2746823
197745,C0689014
1996818,C4542394
90,C0000545
94,C0000578
97,C0000598
197743,C0689007
752871,C1169603
1007998,C2928910
1007995,C2928907
1007994,C2928906
1007997,C2928909
1007996,C2928908
1007991,C2928903
1007990,C2928902
400523,C1314707
400522,C1314706
360878,C1186884
1855508,C4282393
753557,C1701160
1087681,C2963054
1087682,C2963055
360877,C1186883
1653144,C3888230
33504,C0070824
1153734,C3208212
1653141,C4026626
1153599,C3208080
1653143,C4026627
1490668,C3714827
1490667,C3817046
1490666,C3714825
1490665,C3820015
1153598,C3208079
1490663,C3819628
1490662,C3817361
1490661,C3817139
1490660,C3820215
1297053,C3232741
619029,C1703208
1297050,C3467639
207287,C0708599
1652891,C4026559
1799959,C4271477
1799958,C4271601
617429,C1124182
314521,C0982042
1719999,C4058067
218556,C0721914
218554,C0721912
388499,C1273169
762872,C1656312
762873,C1740152
762870,C2242067
762871,C2242068
762874,C1592732
762875,C1877854
217263,C0720580
217264,C0720581
217266,C0720583
1546061,C3848975
1007373,C2928295
1007372,C2928294
1007375,C2928297
1007374,C2928296
1546067,C3848855
1007376,C2928298
1007379,C2928301
1007378,C2928300
2103317,C4735385
2103316,C4735384
2103315,C4735383
2103314,C4735382
867505,C2723824
405820,C1331042
385178,C1262529
385179,C1262530
385176,C1262527
1158890,C3213283
207864,C0709280
1302650,C3475059
1652237,C4026349
813021,C2348709
82051,C0282249
82054,C0282259
1652239,C4026351
82057,C0282265
1306904,C3527556
1306905,C3527557
1148393,C3204511
1306907,C3527558
1306900,C3496668
1148394,C3204512
1148397,C3204515
1148396,C3204514
1148399,C3186998
1148398,C3204516
1306908,C3527559
1306909,C3527560
798448,C0722529
882525,C2725922
577348,C1613990
882520,C2725918
1181385,C3235224
1181384,C3235223
577346,C1617723
577347,C1617213
882528,C2725925
603737,C1649600
1095682,C3152629
1364573,C3530536
218353,C0721704
889602,C2727871
376645,C1250838
214791,C0718013
214793,C0718016
214792,C0718014
1919487,C4473939
310539,C0977193
574495,C1592222
574497,C1592224
574496,C1592223
310536,C0977190
310537,C0977191
310534,C0977188
209002,C0710673
378079,C1252318
378078,C1252317
1550038,C3818577
1550035,C3856293
1550034,C3856292
1550037,C3856295
1550036,C3856294
378075,C1252314
378074,C1252313
1550033,C3856291
378076,C1252315
2047606,C4694954
2047607,C4694955
358975,C1177125
2047602,C4694950
2047600,C4694948
2047601,C4694949
213219,C0716214
213218,C0716213
2047608,C4694956
1178212,C3232128
2286575,C5243137
2286574,C5243076
2286577,C5234893
1178125,C3232041
1161122,C3215472
1812949,C4291506
2118008,C4759231
1738498,C4081327
81507,C0281209
2118005,C4759230
11289,C0043031
2101358,C4734641
1812945,C4276099
2102477,C4735000
1153889,C3208363
1160837,C3215195
2102470,C4734995
880385,C2724941
1426476,C0950252
880387,C1962764
880386,C2724942
880381,C2700936
880380,C2724937
880383,C2724939
880382,C2724938
966649,C2727973
966648,C2747582
1550691,C3858298
1550690,C3858299
1550693,C3858296
1550692,C3858297
1550695,C3858345
1550694,C3858295
1550697,C3858343
1550696,C3858344
1550699,C3858059
1550698,C3858320
853331,C2702152
801033,C2345780
573142,C1607334
573144,C1607336
861173,C1329882
1153882,C3208356
618771,C0178649
1649987,C4020119
1053662,C2961849
1053663,C2961850
1053660,C2961847
1053661,C2961848
1053666,C2961853
861171,C1329141
1053664,C2961851
1053665,C2961852
861170,C2719873
824192,C2368797
477175,C1509972
824190,C0706690
824194,C0713277
885604,C2726929
894784,C2731219
1184264,C3238080
894786,C2725414
894780,C0978739
1184263,C3238079
894783,C1445198
21285,C0055936
373606,C1247674
800257,C2345176
800256,C2345175
800255,C2345174
800254,C2345173
800253,C2345172
2199665,C5207159
800259,C2345178
800258,C2345177
1113703,C3160697
260086,C0874140
2167829,C2721828
2167828,C5137093
2167827,C5137105
2167826,C5137069
1659766,C4047211
1659765,C4047166
106169,C0357880
1659769,C4047033
1659768,C4046957
1182293,C3236128
1182294,C3236129
2106068,C4741472
1184840,C3238630
367366,C1241337
731326,C1319694
731327,C1965579
731325,C1965578
731328,C1572443
731329,C1965580
10572,C0040134
2121673,C4765078
1370826,C3535193
1370827,C3535620
571166,C1605370
1734207,C4049096
1734204,C4080379
1734203,C4049104
236025,C1445698
315473,C0984084
1734208,C4048980
2197886,C5207681
2197887,C5207790
331470,C1127417
2197885,C5207649
2197882,C5207898
331477,C1127432
331474,C1127429
331475,C1127430
1334930,C3494482
331478,C1127433
1293580,C3465008
2197888,C5207807
2197889,C5207808
852076,C2701280
102679,C0350710
368487,C1242473
368481,C1242466
1008699,C2216441
1008698,C2929598
1545067,C3848964
1156959,C3211386
1008692,C2929592
1008691,C2929591
1113433,C2343909
1156950,C3211377
1008696,C2929596
1008695,C2929595
1008694,C2929594
1164458,C3218733
1373482,C3556838
1164459,C3218734
1305220,C3486165
1305221,C3486166
1305222,C3264643
1094086,C2980870
404280,C1329485
1921074,C4475097
899664,C2728122
899665,C2740763
899660,C0697951
899661,C2740760
1099158,C3153421
1099159,C3153422
34300,C0071755
34303,C0071758
374632,C1248719
1312996,C3499843
1312997,C1169140
1312994,C3499841
1312995,C3499842
94484,C0308020
1192814,C3247710
1192813,C2725752
1192812,C3247709
851951,C2701188
1156382,C3210816
1307045,C2348057
1435623,C3665249
1486415,C3700991
544401,C1589273
544400,C1586219
1155218,C3209675
1155216,C3209673
1155217,C3209674
1155214,C3209671
369751,C1243763
373346,C1247411
369757,C1243769
104062,C0353839
606477,C1638330
900517,C2741176
333834,C1130413
333831,C1130410
333832,C1130411
2375303,C5384101
2375302,C5384539
854893,C2709717
2375307,C5384252
2375305,C5384102
2375304,C5384540
1485893,C3701272
847187,C3888214
1191218,C2725632
343804,C1146680
1098289,C2954629
847189,C2683543
2058145,C4731259
1191216,C2725624
2058147,C4731261
995699,C2702407
1191217,C3245390
1161029,C3215383
1162892,C3217213
904779,C2747057
2059231,C4731749
904773,C2747053
904772,C2747052
1150286,C3205209
1549079,C3855782
2391536,C5399262
1796427,C4257331
2391535,C5399261
1191211,C1123451
1663736,C4046688
1093169,C2980690
1295323,C3465987
995696,C2918493
1295321,C3465985
1295327,C3465991
1295326,C3465990
1663730,C4046910
892666,C2730255
1162859,C3217181
56455,C0142805
389190,C1276898
389191,C1276899
9968,C0037854
1549462,C3856018
328248,C1123130
377981,C1252219
328241,C1123122
343142,C1145870
1162852,C3217174
103,C0000618
1162850,C3217172
1162851,C3217173
1719272,C4057792
1719273,C4057793
1719270,C4057791
1719274,C4057794
1719275,C4057795
991270,C2916975
991271,C2916976
991272,C2916977
991273,C2916978
991274,C2916979
991275,C2916980
991276,C2916981
991277,C2916982
991278,C2916983
991279,C2916984
2180790,C5196147
376335,C1250509
1483139,C3696559
1483138,C3696506
1483137,C3696407
759919,C2241320
308923,C0975181
1156178,C3210618
1156179,C3210619
1156176,C3210616
1156177,C3210617
1156174,C3210614
1156175,C3210615
1792381,C4238767
1156170,C3210610
84108,C0289313
346975,C1162074
105285,C0356200
373942,C1248014
250719,C0792659
10864,C0041165
1994349,C4541386
1994348,C4541385
1164872,C3219132
1164873,C3219133
1164870,C0360367
1164871,C3219131
250711,C0792651
250712,C0792652
1994347,C4541384
250714,C0792654
1164878,C3219137
2287958,C5243423
2287959,C5242870
317702,C0993639
329119,C1124202
373869,C1247939
373868,C1247938
2277550,C5234430
329110,C1124187
373860,C1577796
329115,C1124193
329116,C1124194
365842,C1239806
1363646,C0075474
1363647,C0075475
1363644,C0075083
1363645,C0075245
1363643,C0074917
1423691,C3642688
106395,C0358211
209169,C0710879
866788,C2723443
1048903,C2954812
199368,C0692817
199369,C0692818
1048904,C2954813
199362,C0692805
199367,C0692816
199364,C0692807
199365,C0692808
1168823,C3222987
1168822,C3222986
1168827,C3222991
1168826,C3222990
1242799,C3257734
724485,C1949609
724487,C1949611
371642,C1245683
1161909,C3216241
371649,C1245690
1242797,C3257732
1358851,C3505576
1358850,C3505575
1358853,C3187011
1358852,C3505577
1358855,C3505579
1364347,C2987417
1358857,C3505581
1358856,C3505580
1358859,C3505583
1358858,C3505582
1364348,C3530428
1364349,C3530429
1162464,C3216786
251442,C0793499
1087918,C2977976
102770,C4281683
1087917,C2977975
1087912,C2977970
892500,C2730173
1435876,C3666161
662019,C1721300
1435874,C3666159
892504,C2730175
1435872,C3666157
1435871,C3666156
892507,C2702310
892508,C2730177
892509,C2730178
374689,C1248779
1115495,C3163015
1435879,C3666164
1314324,C3256644
1670304,C4056441
1670305,C4056763
1670306,C4056762
343027,C1145713
316079,C0986684
316078,C0986668
1670303,C4056442
316075,C0986665
316074,C0986664
316077,C0986667
316076,C0986666
343028,C1145737
316070,C0986611
316073,C0986663
316072,C0986662
1442545,C3692757
1442547,C3692759
1442541,C3692753
1442543,C3692755
727756,C1962310
727757,C1827446
1161969,C3216301
1161968,C3216300
1161967,C3216299
1727444,C4060048
40762,C0081816
1161964,C3216296
1161963,C3216295
727759,C0995115
1161961,C3216293
1791686,C2607621
1790330,C4084747
1790332,C4237996
374185,C1248260
1428949,C3652319
1428948,C3651188
1428947,C3651189
1428946,C3652320
1791689,C4238584
374186,C1248261
18752,C0052945
402408,C1321717
1010749,C0711066
1010744,C2937861
1010745,C0991703
1010747,C2937863
689625,C1874411
817953,C2057525
689623,C1874409
405904,C1331136
405906,C1331138
405907,C1331139
689629,C1874414
405903,C1331135
334322,C1131006
315959,C0986130
1309682,C3485057
1809679,C4283430
1309683,C3486604
1000859,C1949354
1166808,C3221011
1421450,C3643661
1421451,C3642685
1421452,C3643644
1421453,C3643798
1421454,C3643877
1421455,C3643988
1421456,C3642596
374762,C1248852
1421458,C3644094
1421459,C3642890
1857603,C4293456
374769,C1248859
374768,C1248858
1809672,C4283429
867564,C2723844
867565,C2723845
867562,C1960929
867563,C2723843
867560,C2723841
867561,C2723842
249326,C0791069
249324,C0791067
2104319,C4735478
1809670,C4283427
867568,C2723847
1597068,C3865029
1085522,C2962049
1085523,C2962050
1809671,C4283428
1085526,C2962053
1085527,C2962054
1085524,C2962051
1085525,C2962052
1111641,C1532755
1161900,C3216232
973880,C2728175
48470,C0111046
1166549,C3220769
1648206,C4018740
1648207,C4018741
790888,C2341814
790889,C2341815
1648203,C4018737
1648200,C4018734
1648201,C4018735
790880,C2341807
1541742,C3834074
790886,C2341812
790887,C2341813
790884,C2341811
992746,C2917549
373089,C1247151
373088,C1247150
279950,C0915142
1247877,C1877699
372333,C1246383
373087,C1247149
373082,C1247144
2204820,C5210283
866435,C2723295
1655071,C4027244
1655070,C4027243
329969,C1125453
1648167,C4018702
858612,C2718709
858613,C0689752
1648166,C4018701
19768,C0054129
852479,C2701595
1648162,C3889843
136411,C0529793
376877,C1251073
1595473,C3864979
1246625,C3267558
857170,C2710729
1595471,C3864994
359570,C1177742
359572,C1177744
825134,C2369198
825133,C2369197
825132,C2369196
825131,C2586541
825130,C2369195
897060,C2732166
897061,C2732167
897062,C2732168
897063,C2700960
897064,C2732169
897065,C1962766
897066,C2732170
897067,C1962763
897068,C2732171
897069,C2732172
1595475,C3865178
1794561,C4257322
995218,C0689153
569625,C1603833
1174990,C3229004
1546208,C3848578
1722942,C4060378
1007494,C2928416
1722940,C4060170
1722941,C0713347
1722946,C4060243
1797437,C4257035
1722945,C4060169
10579,C0040160
1658163,C1703634
1722948,C4060377
1797439,C4257243
372357,C1246407
1658164,C4033801
1658165,C3888173
1795469,C4256801
618498,C1128749
618499,C1246340
1546201,C3848954
316828,C0990792
316829,C0990811
316822,C0990782
316823,C0990783
316826,C0990789
42316,C0085149
1165719,C3219963
1172242,C3226303
216685,C0719982
1172244,C3226305
1598380,C3871454
1172249,C3226310
1598388,C3871446
7236,C0027329
7237,C0027330
226343,C0731536
7233,C0027324
1091093,C2979571
328917,C1123933
7238,C0027348
1006963,C2927886
1006961,C2927884
1006960,C2927883
2102949,C4722622
1006966,C2927889
1006965,C2927888
1006964,C2927887
1165710,C3219954
1006969,C2927892
867190,C2723612
2102941,C4735212
2102940,C4735211
2102942,C4735213
1656397,C4033874
2184138,C5196371
1372998,C3538523
1372999,C3538524
1165713,C3219957
6232,C0023044
723827,C1949445
360534,C1178747
1294261,C3465288
1294260,C3465287
1091091,C2979569
1294262,C3465289
867199,C2723620
1294267,C1949610
1425936,C3256379
1294268,C1949612
700882,C1878832
1308408,C3497035
582818,C1612977
1425933,C0022942
1308407,C3497034
1308406,C3497033
1308405,C3497032
1308404,C3497031
1114388,C3162524
1655956,C3887721
1656394,C4018772
1173110,C3227155
1173112,C3227157
1173115,C3227160
1173114,C3227159
238996,C0775760
1700,C0006020
452628,C1384224
2284290,C5242265
2284291,C5241566
2284296,C5242266
1305755,C2240534
1305757,C3486355
1305758,C2826072
1305759,C2826352
452623,C1384219
2284299,C5242269
546581,C1590622
310870,C0977596
310877,C0977605
1294901,C3465566
1163712,C3218007
310879,C0977607
310878,C0977606
1163713,C3218008
1246915,C3267687
1744038,C4084510
1744039,C4084511
1246913,C3267686
1744033,C4084507
1876410,C4325137
1876411,C4325138
1876412,C4325139
1876413,C4317119
1739760,C4083391
11131,C0042338
804594,C2356584
1086443,C0975982
1176893,C3230827
1176892,C3230826
1176895,C3230829
1176894,C3230828
207127,C0708400
207125,C0708398
1186753,C3240501
1186752,C3240500
283402,C0937404
365613,C1239571
1536998,C3820247
283407,C0937409
283406,C0937408
1312602,C0063123
1186759,C3240507
1312601,C3257697
1312606,C3474074
282755,C0936634
282751,C0936629
336187,C1133324
1170499,C3224616
1049215,C2954940
1049216,C1329584
575640,C1593358
2045502,C4692217
2045501,C4552076
2045500,C4692216
583101,C1620427
2045509,C4692222
1426938,C2607686
1426939,C3282456
284185,C0938594
284184,C0938593
1426934,C0668557
1426935,C3281456
1426932,C3265536
1426933,C0043850
284183,C0938592
1426931,C0077938
205906,C0706889
572387,C1606584
1743569,C4084403
369618,C1243630
1720975,C4048665
1720977,C4048664
1155115,C3209575
1743560,C4084398
1155117,C3209577
369610,C1243622
801450,C2346005
1155110,C3209570
2108378,C4745782
1870810,C4306870
2108370,C4745779
803062,C2356214
12449,C0044923
206298,C0707361
1657574,C4033841
1172641,C3226691
1487216,C3701276
1487217,C3701258
1487215,C3701277
1487218,C3700911
202384,C0699075
2122402,C4765526
2122403,C1879219
574510,C1592237
574511,C1592238
574512,C1592239
574513,C1592240
574514,C1592241
1872260,C4317485
574516,C1592243
1111106,C3159429
1995884,C4542042
1552450,C3854275
1660425,C4047152
1660426,C4047196
1660429,C4047017
2262439,C5211275
351777,C1169368
1604563,C3892986
1185472,C3239247
1604561,C3893175
1604560,C3893176
1152468,C5191128
1185475,C3239250
1604564,C3847873
1152465,C3206966
1185479,C3239254
1152461,C3206962
2044641,C4691740
376688,C1250881
1996076,C4542094
1996079,C4542097
377850,C1252084
376680,C1250873
1737471,C0705782
1737472,C4081165
1650227,C4020220
1300303,C3266939
1187832,C3241568
153592,C0595112
153591,C0595111
1245443,C3265774
1747719,C4225056
569623,C1603831
1747712,C4224773
1747710,C4224775
1747711,C4224774
57258,C0146011
197412,C0688044
197411,C0688043
1009444,C2937574
1009447,C2937575
197418,C0688059
197419,C0688060
1309779,C2981068
374114,C1248187
569624,C1603832
1604384,C3889572
1604383,C3892228
1053148,C2961555
1053147,C2961554
1053146,C1654094
1053145,C3198314
1053144,C2961552
1053143,C2961551
1053142,C2961550
1053141,C2961549
1053140,C2961548
567055,C1599479
350421,C1166127
374111,C1248184
94115,C0307645
668693,C1815469
668696,C1813243
668695,C1813242
668694,C1813241
316413,C0988298
1171388,C3225470
316412,C0988297
1428138,C3651124
756854,C1248459
28627,C0064870
249796,C0791642
260125,C0874210
966389,C2747493
2001363,C4555916
2001362,C4555915
2001361,C4555914
2001360,C4555913
966383,C2747487
966381,C2747485
125918,C0453256
996086,C2918659
892291,C2730071
892292,C2730072
892296,C2730075
892297,C0792594
2174096,C5140545
2174097,C5140623
2174094,C5140738
2106744,C0873120
2106743,C4741724
2106742,C4741723
2174090,C4078806
2106740,C4741721
705862,C1948530
2174098,C5140645
2174099,C5140672
2101360,C4734643
831290,C2587093
1806674,C4282487
831296,C0976401
1370787,C3495504
198342,C0690699
1370785,C3474467
1370784,C3254757
1370783,C3256731
1370782,C0357994
1370781,C2827346
1370780,C0357993
1148249,C3193049
1370789,C3535621
1439778,C3667565
1439779,C3667566
1539998,C3832958
368362,C1242345
630734,C1697782
2102770,C4735111
1314244,C3500341
1537753,C3815858
447089,C1378650
447088,C1378649
1314240,C3500339
1314241,C3500340
1314242,C0037479
967038,C2727421
967037,C2747733
2102776,C4735116
1314248,C3495437
967032,C2709380
967031,C2747729
967030,C2726096
1599801,C3872378
1155527,C0544369
1295826,C3466482
1599800,C3872379
1295821,C3466477
1295822,C3466478
92515,C0305997
2109874,C4758864
273443,C0894727
1789944,C4085598
1940148,C4519380
1160544,C3214905
1160545,C3214906
815024,C2243105
1160541,C3214902
24292,C0059492
2109875,C4750485
375560,C1249683
1940147,C4519379
1791372,C4238436
1791371,C0781214
1791370,C4238435
1100470,C3153928
1094078,C2980862
363874,C1237819
374215,C1248290
374214,C1248289
1094079,C2980863
374213,C1248288
1151173,C0717704
1187136,C3240878
1151171,C3205698
1151170,C3205697
1151177,C3205704
284593,C0939187
1151175,C3205702
1151174,C3205701
1151178,C3205705
1305126,C3486110
642345,C1723973
642344,C1723972
642347,C1723974
642346,C1329419
642349,C1628302
642348,C1723975
1039464,C2946541
1039465,C2946542
861238,C2719915
794784,C2342873
861232,C2719912
861233,C2719913
861237,C1341060
856702,C2710481
856703,C1276844
1369736,C3535413
1369737,C3535412
856706,C0982532
1369731,C3536054
856704,C1276842
1369733,C3536424
1001434,C2926844
567873,C1600289
567871,C1600287
1001435,C2926845
861733,C1169925
1001437,C2926847
2109871,C4758862
51499,C0123931
1160215,C3214587
2178785,C4760413
343623,C1146456
1007698,C2928614
1299021,C0977717
375442,C1249555
904636,C2721871
904634,C0354284
904635,C2747025
904632,C0354286
904633,C2747024
904630,C2725273
904631,C2747023
1291239,C3464080
1291231,C3464077
2275275,C5234128
617478,C1703100
205074,C0705333
205075,C0705336
205073,C0705332
253341,C0796396
309172,C0975516
309174,C0975518
994017,C2917911
994011,C2917908
994010,C2917907
438889,C1368325
1305120,C3486104
1086023,C2962248
1542820,C3834257
1179446,C3233325
328162,C1123026
328160,C1123024
328161,C1123025
2168534,C5136871
852374,C2701547
2168535,C5136858
1939310,C4518989
199941,C0693667
2179754,C4721641
2099317,C4731870
2099316,C4731869
2099315,C4731868
2099314,C4731867
2099313,C4731866
2099312,C4731865
2099311,C4731864
2099310,C4731863
1161679,C3216014
1086025,C2962250
1719331,C4057816
1719330,C4057815
2168081,C5136874
2168082,C5136920
1808188,C4282958
1808187,C4282957
2168533,C5137049
314774,C0982328
314776,C0982330
617295,C0355878
2057156,C4731016
2057155,C4731015
617296,C0974351
2057153,C4731013
2057152,C4731012
2057151,C4731011
2057150,C4731010
1599142,C3872009
1599143,C3872008
617299,C1443703
617298,C1443704
2057158,C4731018
379167,C1253556
1299852,C3473970
227730,C0740144
1299855,C3473973
1189802,C3244836
1189803,C3244837
1245785,C3267276
891152,C2729559
891153,C2729560
891150,C2729557
891151,C2729558
404802,C1330007
1805005,C1570976
1805004,C2341743
1805007,C4083081
1805006,C4276297
1805001,C2315873
1805000,C4255456
1805003,C4276227
1805002,C4276158
1805009,C4083086
1805008,C4276157
903986,C2746811
1297941,C3473005
1437969,C3666908
1437968,C3666907
1437963,C3666902
1437962,C3666901
1437961,C3666900
1437960,C3666899
583170,C0980097
1437966,C3666905
1437965,C3666904
1437964,C3666903
1112479,C3160107
581801,C1614594
619293,C1703924
1441112,C3668602
1441111,C3668601
1112477,C3160105
203029,C0700087
1866217,C4301863
1159709,C3214092
40048,C0079083
2387844,C5399232
1159701,C3214084
1159702,C3214085
1159703,C3214086
1159704,C3214087
1159705,C3214088
1866219,C4301865
1866218,C4301864
2102439,C4734967
2102438,C4734966
219075,C0722456
1006419,C2927606
1547708,C0691282
1006417,C2927604
2102430,C4734959
2102433,C4734962
2102432,C4734961
2102435,C4734964
2102434,C4734963
2102437,C4734965
2102436,C4506596
313209,C0980488
1242618,C0937588
1242617,C0709341
1242616,C3257650
1242615,C3257649
1251500,C1592166
1242613,C3257647
1242612,C3257646
1242611,C3257645
1242610,C3257644
1167271,C3221465
1167270,C3221464
1494066,C0068006
1167275,C3221469
1167274,C3221468
1364061,C3529061
1364060,C3529060
1546253,C3848914
1546250,C2948038
1546255,C3848749
1541709,C3834100
1541708,C3834101
686432,C1829189
1163029,C3217346
1653517,C0063935
568939,C1603147
1653515,C4026769
568936,C1603144
568935,C1603143
568934,C1603142
1363389,C3528805
1363388,C3528804
1363381,C3528797
31538,C0068451
1362039,C3528184
1362036,C3528182
1362037,C3528183
1362034,C3528181
1655917,C4033889
1362032,C3528180
1655913,C0888984
830618,C2586859
830614,C2586855
439343,C1368801
439342,C1368800
379403,C1253803
332347,C1128553
1666387,C4051422
419849,C1349116
379401,C1253801
83171,C0286079
1809634,C4283417
1809635,C4283418
